latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
18.5773,-89.434,347.97,0.38,0.59,2024-04-19,1949,N,VIIRS,n,2,298.32,5.53,D,0
18.57766,-89.43031,343.92,0.38,0.59,2024-04-19,1949,N,VIIRS,n,2,298.14,5.53,D,0
18.58235,-89.43303,340.39,0.38,0.59,2024-04-19,1949,N,VIIRS,n,2,294.92,6.13,D,0
18.60154,-90.58712,331.69,0.32,0.55,2024-04-19,1949,N,VIIRS,n,2,300.67,2.42,D,0
18.68881,-90.76038,330.73,0.63,0.54,2024-04-19,1949,N,VIIRS,l,2,301.3,7.24,D,0
18.69729,-88.49639,335.51,0.44,0.62,2024-04-19,1949,N,VIIRS,n,2,297.6,5.92,D,0
18.75393,-90.63132,354.48,0.32,0.54,2024-04-19,1949,N,VIIRS,n,2,300.88,6.09,D,0
18.75427,-90.62827,333.74,0.32,0.55,2024-04-19,1949,N,VIIRS,n,2,298.7,3.72,D,0
18.79428,-90.86332,337.88,0.62,0.54,2024-04-19,1949,N,VIIRS,n,2,301.01,18.31,D,0
18.79591,-90.75467,342.8,0.63,0.54,2024-04-19,1949,N,VIIRS,n,2,299.76,8.76,D,0
18.82694,-90.93251,367.0,0.61,0.53,2024-04-19,1949,N,VIIRS,h,2,304.34,16.3,D,0
18.8289,-90.91496,333.16,0.61,0.54,2024-04-19,1949,N,VIIRS,n,2,302.88,9.5,D,0
18.83322,-90.92138,341.71,0.61,0.54,2024-04-19,1949,N,VIIRS,n,2,305.56,9.5,D,0
18.83387,-90.91553,343.89,0.61,0.54,2024-04-19,1949,N,VIIRS,n,2,304.04,9.5,D,0
18.83805,-90.25986,342.78,0.34,0.56,2024-04-19,1949,N,VIIRS,n,2,304.5,4.82,D,0
18.8384,-90.25652,345.57,0.34,0.56,2024-04-19,1949,N,VIIRS,n,2,304.05,4.82,D,0
18.84143,-89.1254,367.0,0.4,0.6,2024-04-19,1949,N,VIIRS,h,2,299.76,11.27,D,0
18.85957,-88.57676,330.83,0.44,0.62,2024-04-19,1949,N,VIIRS,n,2,294.39,6.87,D,0
18.86579,-88.57312,337.25,0.44,0.62,2024-04-19,1949,N,VIIRS,n,2,292.55,6.76,D,0
18.87378,-90.22038,334.88,0.34,0.56,2024-04-19,1949,N,VIIRS,n,2,302.06,1.88,D,0
18.87688,-90.24075,367.0,0.34,0.56,2024-04-19,1949,N,VIIRS,h,2,299.64,4.11,D,0
18.91438,-88.55271,343.89,0.44,0.62,2024-04-19,1949,N,VIIRS,n,2,298.16,11.92,D,0
18.91479,-88.54847,342.54,0.44,0.62,2024-04-19,1949,N,VIIRS,n,2,297.5,5.96,D,0
18.9152,-88.54428,335.09,0.44,0.62,2024-04-19,1949,N,VIIRS,n,2,297.04,5.96,D,0
19.01838,-89.09446,332.57,0.41,0.6,2024-04-19,1949,N,VIIRS,l,2,304.97,9.35,D,0
19.02359,-89.09896,331.72,0.4,0.6,2024-04-19,1949,N,VIIRS,n,2,304.47,10.8,D,0
19.02962,-89.09553,367.0,0.41,0.6,2024-04-19,1949,N,VIIRS,h,2,300.43,13.99,D,0
19.03987,-88.21785,334.07,0.46,0.64,2024-04-19,1949,N,VIIRS,n,2,294.02,4.3,D,0
19.04028,-88.21339,332.48,0.46,0.64,2024-04-19,1949,N,VIIRS,n,2,293.19,5.87,D,0
18.82214,-90.93475,331.63,0.61,0.54,2024-04-19,1950,N,VIIRS,l,2,305.55,8.78,D,0
18.82711,-90.93532,344.0,0.61,0.54,2024-04-19,1950,N,VIIRS,n,2,303.36,8.78,D,0
18.82772,-90.92945,334.01,0.61,0.54,2024-04-19,1950,N,VIIRS,n,2,301.69,10.63,D,0
18.82895,-90.91772,344.58,0.61,0.54,2024-04-19,1950,N,VIIRS,n,2,303.65,8.27,D,0
18.83392,-90.91831,367.0,0.61,0.54,2024-04-19,1950,N,VIIRS,h,2,304.91,20.93,D,0
18.87528,-91.04695,346.66,0.6,0.53,2024-04-19,1950,N,VIIRS,n,2,303.66,16.45,D,0
18.90245,-90.89011,343.37,0.62,0.54,2024-04-19,1950,N,VIIRS,n,2,302.18,13.5,D,0
18.90745,-91.02721,348.03,0.6,0.53,2024-04-19,1950,N,VIIRS,n,2,305.23,15.65,D,0
18.91238,-91.02778,342.74,0.6,0.53,2024-04-19,1950,N,VIIRS,n,2,302.93,9.26,D,0
18.92467,-90.24163,331.85,0.34,0.56,2024-04-19,1950,N,VIIRS,n,2,301.91,2.15,D,0
18.94326,-91.17327,343.29,0.59,0.53,2024-04-19,1950,N,VIIRS,n,2,303.04,51.88,D,0
18.9466,-90.52967,331.23,0.33,0.55,2024-04-19,1950,N,VIIRS,l,2,302.52,1.84,D,0
19.01587,-89.09539,332.21,0.41,0.6,2024-04-19,1950,N,VIIRS,l,2,305.15,5.27,D,0
19.02111,-89.09992,330.81,0.41,0.6,2024-04-19,1950,N,VIIRS,n,2,303.6,5.49,D,0
19.02149,-89.09595,331.38,0.41,0.6,2024-04-19,1950,N,VIIRS,n,2,303.51,5.27,D,0
19.02635,-89.10445,330.24,0.41,0.6,2024-04-19,1950,N,VIIRS,l,2,303.49,5.8,D,0
19.02673,-89.10049,330.08,0.41,0.6,2024-04-19,1950,N,VIIRS,n,2,303.55,5.8,D,0
19.02711,-89.0965,367.0,0.41,0.6,2024-04-19,1950,N,VIIRS,h,2,301.23,7.2,D,0
19.02749,-89.09254,336.76,0.41,0.6,2024-04-19,1950,N,VIIRS,n,2,299.02,7.2,D,0
19.03112,-90.54081,336.19,0.33,0.55,2024-04-19,1950,N,VIIRS,n,2,303.63,3.21,D,0
19.08105,-89.18147,338.94,0.4,0.6,2024-04-19,1950,N,VIIRS,n,2,299.68,9.26,D,0
19.08691,-90.05826,348.44,0.35,0.57,2024-04-19,1950,N,VIIRS,n,2,299.57,4.06,D,0
19.09429,-90.08987,336.64,0.35,0.57,2024-04-19,1950,N,VIIRS,l,2,306.88,10.95,D,0
19.10518,-90.08762,332.68,0.35,0.57,2024-04-19,1950,N,VIIRS,l,2,304.15,9.99,D,0
19.10574,-90.18285,338.64,0.34,0.56,2024-04-19,1950,N,VIIRS,n,2,306.79,7.09,D,0
19.1068,-90.1729,335.94,0.35,0.56,2024-04-19,1950,N,VIIRS,l,2,306.35,3.66,D,0
19.10715,-90.16958,343.99,0.35,0.56,2024-04-19,1950,N,VIIRS,n,2,305.65,3.66,D,0
19.10751,-90.16623,331.42,0.35,0.56,2024-04-19,1950,N,VIIRS,l,2,302.08,4.0,D,0
19.11098,-90.18343,367.0,0.34,0.56,2024-04-19,1950,N,VIIRS,h,2,306.14,10.75,D,0
19.11133,-90.1801,350.1,0.34,0.56,2024-04-19,1950,N,VIIRS,n,2,306.49,12.2,D,0
19.11417,-89.18887,334.55,0.4,0.6,2024-04-19,1950,N,VIIRS,n,2,299.59,3.53,D,0
19.11839,-89.18956,346.13,0.4,0.6,2024-04-19,1950,N,VIIRS,n,2,295.98,7.8,D,0
19.11976,-89.18946,334.71,0.4,0.6,2024-04-19,1950,N,VIIRS,n,2,294.51,2.42,D,0
19.13777,-90.17829,335.86,0.35,0.56,2024-04-19,1950,N,VIIRS,n,2,305.27,4.9,D,0
19.1518,-90.19661,330.45,0.34,0.56,2024-04-19,1950,N,VIIRS,l,2,303.76,4.74,D,0
19.16317,-90.13733,367.0,0.35,0.57,2024-04-19,1950,N,VIIRS,h,2,306.35,13.6,D,0
19.18597,-90.51904,346.61,0.33,0.55,2024-04-19,1950,N,VIIRS,n,2,302.73,3.23,D,0
19.18631,-90.51595,337.34,0.33,0.55,2024-04-19,1950,N,VIIRS,n,2,300.24,3.23,D,0
19.1911,-90.51964,343.01,0.33,0.55,2024-04-19,1950,N,VIIRS,n,2,301.54,4.42,D,0
19.19683,-90.17124,334.42,0.35,0.56,2024-04-19,1950,N,VIIRS,n,2,302.41,3.06,D,0
19.22365,-89.59156,345.25,0.38,0.59,2024-04-19,1950,N,VIIRS,n,2,299.2,5.59,D,0
19.22402,-89.58789,334.59,0.38,0.59,2024-04-19,1950,N,VIIRS,n,2,301.35,7.61,D,0
19.24591,-90.10569,367.0,0.35,0.57,2024-04-19,1950,N,VIIRS,h,2,299.44,4.94,D,0
19.24628,-90.10625,367.0,0.35,0.57,2024-04-19,1950,N,VIIRS,h,2,299.54,10.07,D,0
19.25118,-90.10633,332.43,0.35,0.57,2024-04-19,1950,N,VIIRS,n,2,301.32,4.94,D,0
19.25221,-90.09605,337.71,0.35,0.57,2024-04-19,1950,N,VIIRS,n,2,302.71,4.51,D,0
19.25265,-90.09663,333.89,0.35,0.57,2024-04-19,1950,N,VIIRS,n,2,302.47,6.42,D,0
19.26059,-90.17119,332.53,0.35,0.56,2024-04-19,1950,N,VIIRS,n,2,302.61,4.84,D,0
19.26093,-90.16784,367.0,0.35,0.57,2024-04-19,1950,N,VIIRS,h,2,303.55,4.84,D,0
19.26528,-90.67397,332.57,0.32,0.55,2024-04-19,1950,N,VIIRS,n,2,302.97,3.76,D,0
19.27003,-90.67754,330.36,0.32,0.55,2024-04-19,1950,N,VIIRS,n,2,302.08,6.55,D,0
19.27037,-90.67446,367.0,0.32,0.55,2024-04-19,1950,N,VIIRS,h,2,306.39,14.1,D,0
19.29997,-89.38488,338.95,0.39,0.59,2024-04-19,1950,N,VIIRS,n,2,302.23,5.68,D,0
19.30115,-89.37332,334.26,0.39,0.59,2024-04-19,1950,N,VIIRS,l,2,308.18,6.9,D,0
19.30155,-89.36946,335.12,0.39,0.59,2024-04-19,1950,N,VIIRS,l,2,307.48,4.41,D,0
19.30194,-89.36557,333.71,0.39,0.59,2024-04-19,1950,N,VIIRS,l,2,303.93,4.41,D,0
19.30507,-89.3877,350.45,0.39,0.59,2024-04-19,1950,N,VIIRS,n,2,304.81,9.77,D,0
19.30511,-89.38927,348.03,0.39,0.59,2024-04-19,1950,N,VIIRS,n,2,303.08,8.34,D,0
19.30543,-89.38383,338.23,0.39,0.59,2024-04-19,1950,N,VIIRS,n,2,305.22,10.19,D,0
19.3055,-89.38546,348.22,0.39,0.59,2024-04-19,1950,N,VIIRS,n,2,304.92,5.68,D,0
19.3058,-89.37997,334.49,0.39,0.59,2024-04-19,1950,N,VIIRS,n,2,307.17,10.19,D,0
19.30589,-89.38159,332.73,0.39,0.59,2024-04-19,1950,N,VIIRS,n,2,306.41,5.68,D,0
19.30629,-89.37772,335.14,0.39,0.59,2024-04-19,1950,N,VIIRS,n,2,305.54,6.9,D,0
19.30691,-89.36835,354.67,0.39,0.59,2024-04-19,1950,N,VIIRS,n,2,300.16,5.73,D,0
19.30708,-89.37,338.04,0.39,0.59,2024-04-19,1950,N,VIIRS,n,2,299.36,4.41,D,0
19.30728,-89.36448,337.93,0.39,0.6,2024-04-19,1950,N,VIIRS,n,2,298.28,5.73,D,0
19.30748,-89.36613,353.8,0.39,0.59,2024-04-19,1950,N,VIIRS,n,2,299.66,4.41,D,0
19.31025,-89.39196,348.32,0.39,0.59,2024-04-19,1950,N,VIIRS,n,2,300.61,9.77,D,0
19.31061,-89.38818,367.0,0.39,0.59,2024-04-19,1950,N,VIIRS,h,2,302.95,9.77,D,0
19.31065,-89.38975,367.0,0.39,0.59,2024-04-19,1950,N,VIIRS,h,2,302.66,14.82,D,0
19.31097,-89.38433,367.0,0.39,0.59,2024-04-19,1950,N,VIIRS,h,2,301.88,10.19,D,0
19.31104,-89.38593,355.18,0.39,0.59,2024-04-19,1950,N,VIIRS,n,2,301.27,15.44,D,0
19.31135,-89.38046,367.0,0.39,0.59,2024-04-19,1950,N,VIIRS,h,2,301.51,10.19,D,0
19.31144,-89.38206,367.0,0.39,0.59,2024-04-19,1950,N,VIIRS,h,2,303.26,15.44,D,0
19.31183,-89.3782,351.78,0.39,0.59,2024-04-19,1950,N,VIIRS,n,2,299.63,12.03,D,0
19.32904,-90.58507,367.0,0.33,0.55,2024-04-19,1950,N,VIIRS,h,2,306.14,7.89,D,0
19.33153,-89.68295,341.18,0.37,0.58,2024-04-19,1950,N,VIIRS,n,2,297.79,6.98,D,0
19.33416,-90.58563,367.0,0.33,0.55,2024-04-19,1950,N,VIIRS,h,2,308.65,13.06,D,0
19.33586,-89.69433,334.91,0.37,0.58,2024-04-19,1950,N,VIIRS,n,2,300.87,11.27,D,0
19.33623,-89.69073,367.0,0.37,0.58,2024-04-19,1950,N,VIIRS,h,2,304.67,11.27,D,0
19.33695,-89.68356,345.69,0.37,0.58,2024-04-19,1950,N,VIIRS,n,2,294.34,6.98,D,0
19.33746,-89.56848,342.39,0.38,0.59,2024-04-19,1950,N,VIIRS,n,2,296.59,3.19,D,0
19.34255,-89.57281,338.5,0.38,0.59,2024-04-19,1950,N,VIIRS,n,2,288.88,2.03,D,0
19.34293,-89.56905,341.87,0.38,0.59,2024-04-19,1950,N,VIIRS,n,2,289.6,3.03,D,0
19.34774,-90.24966,338.76,0.34,0.56,2024-04-19,1950,N,VIIRS,n,2,301.99,5.06,D,0
19.35829,-89.30051,367.0,0.4,0.6,2024-04-19,1950,N,VIIRS,h,2,299.78,4.88,D,0
19.36819,-89.53783,367.0,0.38,0.59,2024-04-19,1950,N,VIIRS,h,2,301.78,9.59,D,0
19.36856,-89.53413,354.3,0.38,0.59,2024-04-19,1950,N,VIIRS,n,2,301.16,13.0,D,0
19.37103,-90.01778,367.0,0.36,0.57,2024-04-19,1950,N,VIIRS,h,2,306.11,14.58,D,0
19.37138,-90.0143,340.64,0.36,0.57,2024-04-19,1950,N,VIIRS,n,2,302.06,9.92,D,0
19.39358,-89.3967,346.91,0.39,0.59,2024-04-19,1950,N,VIIRS,n,2,298.82,7.53,D,0
19.3936,-89.28465,335.08,0.4,0.6,2024-04-19,1950,N,VIIRS,n,2,292.41,1.54,D,0
19.39377,-89.84351,345.18,0.37,0.58,2024-04-19,1950,N,VIIRS,n,2,300.86,5.46,D,0
19.39399,-89.28075,335.38,0.4,0.6,2024-04-19,1950,N,VIIRS,n,2,297.4,1.54,D,0
19.39914,-89.84407,352.36,0.37,0.58,2024-04-19,1950,N,VIIRS,n,2,303.33,7.75,D,0
19.39949,-89.84058,330.88,0.37,0.58,2024-04-19,1950,N,VIIRS,n,2,299.1,5.88,D,0
19.40506,-89.60936,367.0,0.38,0.59,2024-04-19,1950,N,VIIRS,h,2,303.3,12.0,D,0
19.40565,-89.61086,367.0,0.38,0.59,2024-04-19,1950,N,VIIRS,h,2,301.03,9.45,D,0
19.40601,-89.60719,349.7,0.38,0.59,2024-04-19,1950,N,VIIRS,n,2,300.37,11.61,D,0
19.4084,-90.27655,337.89,0.34,0.56,2024-04-19,1950,N,VIIRS,n,2,302.67,2.61,D,0
19.41189,-89.27077,334.41,0.4,0.6,2024-04-19,1950,N,VIIRS,n,2,301.28,7.07,D,0
19.41363,-90.27714,339.14,0.34,0.56,2024-04-19,1950,N,VIIRS,n,2,300.19,2.61,D,0
19.41398,-90.2738,330.2,0.34,0.56,2024-04-19,1950,N,VIIRS,l,2,301.09,2.61,D,0
19.41747,-89.27134,336.54,0.4,0.6,2024-04-19,1950,N,VIIRS,n,2,299.53,3.98,D,0
19.41786,-89.26744,331.42,0.4,0.6,2024-04-19,1950,N,VIIRS,l,2,301.62,3.98,D,0
19.41825,-89.26353,335.42,0.4,0.6,2024-04-19,1950,N,VIIRS,n,2,304.94,8.38,D,0
19.42436,-89.35883,367.0,0.39,0.6,2024-04-19,1950,N,VIIRS,h,2,298.14,7.82,D,0
19.42513,-89.36157,356.76,0.39,0.6,2024-04-19,1950,N,VIIRS,l,2,290.68,14.54,D,0
19.42553,-89.35775,348.44,0.39,0.6,2024-04-19,1950,N,VIIRS,n,2,298.45,13.84,D,0
19.42883,-90.59822,330.46,0.33,0.55,2024-04-19,1950,N,VIIRS,l,2,300.94,2.72,D,0
19.43096,-89.28949,349.87,0.4,0.6,2024-04-19,1950,N,VIIRS,n,2,308.29,21.49,D,0
19.43132,-89.28564,367.0,0.4,0.6,2024-04-19,1950,N,VIIRS,h,2,304.07,21.49,D,0
19.43222,-89.29241,342.55,0.4,0.6,2024-04-19,1950,N,VIIRS,n,2,301.88,14.06,D,0
19.43261,-89.28856,346.99,0.4,0.6,2024-04-19,1950,N,VIIRS,n,2,310.1,41.87,D,0
19.433,-89.28473,356.15,0.4,0.6,2024-04-19,1950,N,VIIRS,n,2,301.18,41.87,D,0
19.4348,-89.53875,367.0,0.38,0.59,2024-04-19,1950,N,VIIRS,h,2,304.32,13.8,D,0
19.43516,-90.02101,344.02,0.36,0.57,2024-04-19,1950,N,VIIRS,n,2,299.46,4.45,D,0
19.43517,-89.53503,354.52,0.38,0.59,2024-04-19,1950,N,VIIRS,n,2,304.28,14.76,D,0
19.43653,-89.29012,352.62,0.4,0.6,2024-04-19,1950,N,VIIRS,n,2,300.77,21.49,D,0
19.4369,-89.28625,349.74,0.4,0.6,2024-04-19,1950,N,VIIRS,n,2,299.66,21.49,D,0
19.44028,-89.53947,335.68,0.38,0.59,2024-04-19,1950,N,VIIRS,n,2,304.28,4.01,D,0
19.4403,-90.12523,351.39,0.35,0.57,2024-04-19,1950,N,VIIRS,n,2,302.08,6.79,D,0
19.44066,-90.12182,353.57,0.35,0.57,2024-04-19,1950,N,VIIRS,n,2,308.04,6.79,D,0
19.44424,-90.0879,335.72,0.35,0.57,2024-04-19,1950,N,VIIRS,l,2,306.97,2.35,D,0
19.4473,-89.35337,347.68,0.39,0.6,2024-04-19,1950,N,VIIRS,n,2,308.13,6.71,D,0
19.44811,-90.56232,338.92,0.33,0.55,2024-04-19,1950,N,VIIRS,n,2,301.19,5.41,D,0
19.44938,-89.55943,346.31,0.38,0.59,2024-04-19,1950,N,VIIRS,n,2,300.79,8.61,D,0
19.45171,-89.70099,332.93,0.37,0.58,2024-04-19,1950,N,VIIRS,n,2,300.76,2.92,D,0
19.45285,-89.35397,339.59,0.39,0.6,2024-04-19,1950,N,VIIRS,n,2,306.82,6.71,D,0
19.45384,-89.51442,367.0,0.39,0.59,2024-04-19,1950,N,VIIRS,h,2,310.07,11.44,D,0
19.45418,-89.73065,332.89,0.37,0.58,2024-04-19,1950,N,VIIRS,l,2,303.48,3.12,D,0
19.45422,-89.51065,356.06,0.39,0.59,2024-04-19,1950,N,VIIRS,n,2,304.56,11.44,D,0
19.45669,-90.57942,332.53,0.33,0.55,2024-04-19,1950,N,VIIRS,n,2,299.16,3.97,D,0
19.4587,-89.40869,342.99,0.39,0.59,2024-04-19,1950,N,VIIRS,n,2,301.2,4.64,D,0
19.45895,-89.51888,330.76,0.38,0.59,2024-04-19,1950,N,VIIRS,n,2,301.5,13.44,D,0
19.45933,-89.5151,367.0,0.39,0.59,2024-04-19,1950,N,VIIRS,h,2,302.05,11.44,D,0
19.4597,-89.51132,337.58,0.39,0.59,2024-04-19,1950,N,VIIRS,n,2,301.78,11.44,D,0
19.46058,-89.38956,339.7,0.39,0.6,2024-04-19,1950,N,VIIRS,n,2,304.62,7.53,D,0
19.46095,-89.38573,332.2,0.39,0.6,2024-04-19,1950,N,VIIRS,n,2,302.19,6.55,D,0
19.46276,-89.99997,348.36,0.36,0.57,2024-04-19,1950,N,VIIRS,n,2,304.9,6.02,D,0
19.46423,-89.40928,335.64,0.39,0.59,2024-04-19,1950,N,VIIRS,n,2,299.25,2.74,D,0
19.46434,-89.99918,347.25,0.36,0.57,2024-04-19,1950,N,VIIRS,n,2,305.45,8.76,D,0
19.46611,-89.39017,348.71,0.39,0.6,2024-04-19,1950,N,VIIRS,n,2,293.22,2.63,D,0
19.46929,-89.47083,338.82,0.39,0.59,2024-04-19,1950,N,VIIRS,n,2,301.4,4.67,D,0
19.47441,-89.47524,339.84,0.39,0.59,2024-04-19,1950,N,VIIRS,n,2,302.6,5.82,D,0
19.47516,-89.46779,335.89,0.39,0.59,2024-04-19,1950,N,VIIRS,n,2,304.78,4.67,D,0
19.47665,-90.02261,353.26,0.36,0.57,2024-04-19,1950,N,VIIRS,n,2,305.56,8.05,D,0
19.48822,-90.62383,334.45,0.33,0.55,2024-04-19,1950,N,VIIRS,n,2,299.06,4.09,D,0
19.49036,-89.42744,330.17,0.39,0.59,2024-04-19,1950,N,VIIRS,l,2,301.62,2.9,D,0
19.50346,-90.65027,330.29,0.33,0.55,2024-04-19,1950,N,VIIRS,l,2,300.36,2.23,D,0
19.50381,-89.57701,330.9,0.38,0.59,2024-04-19,1950,N,VIIRS,l,2,303.36,3.09,D,0
19.50593,-90.65125,334.72,0.32,0.55,2024-04-19,1950,N,VIIRS,n,2,300.93,2.11,D,0
19.50808,-89.58069,338.22,0.38,0.59,2024-04-19,1950,N,VIIRS,n,2,304.8,4.04,D,0
19.50847,-89.57696,335.79,0.38,0.59,2024-04-19,1950,N,VIIRS,n,2,303.89,4.04,D,0
19.50858,-90.65072,330.9,0.33,0.55,2024-04-19,1950,N,VIIRS,l,2,301.85,4.15,D,0
19.50893,-89.58133,334.28,0.38,0.59,2024-04-19,1950,N,VIIRS,n,2,303.33,2.4,D,0
19.50929,-89.5776,334.15,0.38,0.59,2024-04-19,1950,N,VIIRS,n,2,302.82,2.4,D,0
19.51003,-90.56582,338.3,0.33,0.55,2024-04-19,1950,N,VIIRS,n,2,298.39,2.6,D,0
19.51177,-90.5683,367.0,0.33,0.55,2024-04-19,1950,N,VIIRS,h,2,298.69,7.79,D,0
19.51516,-90.56639,340.68,0.33,0.55,2024-04-19,1950,N,VIIRS,n,2,297.31,5.25,D,0
19.51991,-90.07257,367.0,0.35,0.57,2024-04-19,1950,N,VIIRS,h,2,304.19,8.3,D,0
19.52213,-90.46554,331.57,0.33,0.56,2024-04-19,1950,N,VIIRS,l,2,303.3,4.07,D,0
19.52589,-89.40421,353.55,0.39,0.6,2024-04-19,1950,N,VIIRS,n,2,301.67,7.43,D,0
19.52625,-89.40039,332.73,0.39,0.6,2024-04-19,1950,N,VIIRS,n,2,301.64,8.35,D,0
19.52628,-89.40394,355.23,0.39,0.59,2024-04-19,1950,N,VIIRS,n,2,301.56,7.92,D,0
19.52667,-89.40012,330.36,0.39,0.59,2024-04-19,1950,N,VIIRS,l,2,301.68,6.14,D,0
19.52726,-90.50297,334.87,0.33,0.55,2024-04-19,1950,N,VIIRS,n,2,300.05,1.7,D,0
19.52888,-90.50212,332.5,0.33,0.55,2024-04-19,1950,N,VIIRS,n,2,299.06,2.92,D,0
19.54065,-89.76204,335.74,0.37,0.58,2024-04-19,1950,N,VIIRS,n,2,305.36,3.92,D,0
19.55837,-89.41541,332.98,0.39,0.59,2024-04-19,1950,N,VIIRS,n,2,302.13,11.33,D,0
19.56315,-89.42363,347.55,0.39,0.59,2024-04-19,1950,N,VIIRS,n,2,306.79,25.42,D,0
19.56353,-89.41978,367.0,0.39,0.59,2024-04-19,1950,N,VIIRS,h,2,303.39,11.33,D,0
19.5639,-89.41595,344.82,0.39,0.59,2024-04-19,1950,N,VIIRS,n,2,300.35,11.33,D,0
19.56465,-89.40829,367.0,0.39,0.6,2024-04-19,1950,N,VIIRS,h,2,303.4,21.48,D,0
19.56784,-89.70991,335.4,0.38,0.58,2024-04-19,1950,N,VIIRS,n,2,298.08,1.29,D,0
19.56869,-89.42422,351.67,0.39,0.59,2024-04-19,1950,N,VIIRS,n,2,300.94,24.11,D,0
19.56906,-89.42039,347.94,0.39,0.59,2024-04-19,1950,N,VIIRS,n,2,298.97,20.63,D,0
19.56981,-89.41271,347.62,0.39,0.59,2024-04-19,1950,N,VIIRS,n,2,299.22,3.58,D,0
19.57019,-89.40887,333.39,0.39,0.6,2024-04-19,1950,N,VIIRS,n,2,299.16,3.58,D,0
19.59203,-89.74145,336.6,0.37,0.58,2024-04-19,1950,N,VIIRS,n,2,302.38,4.21,D,0
19.59327,-89.74316,367.0,0.37,0.58,2024-04-19,1950,N,VIIRS,h,2,303.27,7.33,D,0
19.59532,-90.56416,344.88,0.33,0.55,2024-04-19,1950,N,VIIRS,n,2,299.99,5.43,D,0
19.59566,-90.561,367.0,0.33,0.55,2024-04-19,1950,N,VIIRS,h,2,299.85,5.43,D,0
19.59745,-89.74203,355.38,0.37,0.58,2024-04-19,1950,N,VIIRS,n,2,302.65,4.21,D,0
19.60045,-90.56477,367.0,0.33,0.55,2024-04-19,1950,N,VIIRS,h,2,303.12,9.98,D,0
19.60079,-90.56158,357.03,0.33,0.55,2024-04-19,1950,N,VIIRS,n,2,302.51,9.98,D,0
19.60113,-90.5584,333.24,0.33,0.55,2024-04-19,1950,N,VIIRS,n,2,298.99,5.65,D,0
19.61106,-90.00371,346.47,0.36,0.57,2024-04-19,1950,N,VIIRS,n,2,305.74,5.84,D,0
19.61403,-89.86574,352.46,0.37,0.58,2024-04-19,1950,N,VIIRS,n,2,301.26,5.11,D,0
19.62554,-90.42782,349.94,0.34,0.56,2024-04-19,1950,N,VIIRS,n,2,299.13,6.33,D,0
19.63385,-90.4481,367.0,0.34,0.56,2024-04-19,1950,N,VIIRS,h,2,303.16,9.55,D,0
19.63421,-90.44479,338.7,0.34,0.56,2024-04-19,1950,N,VIIRS,n,2,302.94,11.82,D,0
19.63516,-90.44978,354.08,0.34,0.56,2024-04-19,1950,N,VIIRS,n,2,300.69,6.16,D,0
19.6355,-90.4464,348.31,0.34,0.56,2024-04-19,1950,N,VIIRS,n,2,303.58,11.86,D,0
19.6371,-90.43044,338.52,0.34,0.56,2024-04-19,1950,N,VIIRS,n,2,301.9,7.37,D,0
19.63809,-90.4206,330.29,0.34,0.56,2024-04-19,1950,N,VIIRS,n,2,294.03,5.03,D,0
19.64219,-90.41938,332.59,0.34,0.56,2024-04-19,1950,N,VIIRS,n,2,301.88,3.05,D,0
19.64869,-90.47128,367.0,0.34,0.56,2024-04-19,1950,N,VIIRS,h,2,300.88,8.06,D,0
19.66739,-89.92844,352.48,0.36,0.58,2024-04-19,1950,N,VIIRS,n,2,302.87,15.53,D,0
19.66775,-89.92494,367.0,0.36,0.58,2024-04-19,1950,N,VIIRS,h,2,301.21,15.53,D,0
19.67193,-90.13403,367.0,0.35,0.57,2024-04-19,1950,N,VIIRS,h,2,301.17,11.52,D,0
19.67286,-90.13293,367.0,0.35,0.57,2024-04-19,1950,N,VIIRS,h,2,300.7,10.35,D,0
19.68238,-89.50979,330.91,0.39,0.59,2024-04-19,1950,N,VIIRS,l,2,301.11,2.02,D,0
19.71371,-89.98421,335.43,0.36,0.57,2024-04-19,1950,N,VIIRS,n,2,302.1,1.95,D,0
19.72124,-90.01671,367.0,0.36,0.57,2024-04-19,1950,N,VIIRS,h,2,303.22,10.21,D,0
19.73215,-90.58836,330.45,0.33,0.55,2024-04-19,1950,N,VIIRS,n,2,299.85,1.55,D,0
19.73778,-89.68557,332.5,0.38,0.59,2024-04-19,1950,N,VIIRS,n,2,298.84,1.58,D,0
19.74179,-89.70084,337.81,0.38,0.59,2024-04-19,1950,N,VIIRS,n,2,302.43,6.09,D,0
19.7419,-89.81055,354.11,0.37,0.58,2024-04-19,1950,N,VIIRS,n,2,303.66,14.37,D,0
19.74226,-89.80696,367.0,0.37,0.58,2024-04-19,1950,N,VIIRS,h,2,305.97,21.97,D,0
19.75085,-88.68376,353.36,0.44,0.62,2024-04-19,1950,N,VIIRS,n,2,300.88,4.94,D,0
19.75206,-88.67092,331.75,0.44,0.62,2024-04-19,1950,N,VIIRS,n,2,301.23,3.24,D,0
19.75246,-88.66663,330.96,0.44,0.62,2024-04-19,1950,N,VIIRS,l,2,301.07,3.24,D,0
19.78279,-88.65659,332.42,0.44,0.62,2024-04-19,1950,N,VIIRS,n,2,299.26,5.16,D,0
19.78407,-88.7044,330.25,0.44,0.62,2024-04-19,1950,N,VIIRS,l,2,300.68,3.03,D,0
